,TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
22561,20181110181965,3,27,30,2,0,0,0
22562,20181110181973,1,68,18,2,0,0,0
22563,20181110181973,2,70,20,1,0,0,0
22564,20181110181975,1,38,18,1,0,0,0
22565,20181110181975,2,37,20,2,0,0,0
22566,20181110181975,3,3,22,2,0,0,0
22567,20181110181977,1,85,19,1,60,0,0
22568,20181110181979,1,39,18,2,0,0,0
22569,20181110181979,2,45,20,1,0,0,0
22570,20181110181979,3,13,22,1,0,0,0
22571,20181110181979,4,10,22,2,0,0,0
22572,20181110181979,5,3,22,1,0,0,0
22573,20181110181987,1,21,19,2,0,0,0
22574,20181110181990,1,73,18,2,0,0,0
22575,20181110181990,2,46,22,1,0,0,0
22576,20181110181990,3,34,26,2,0,0,0
22577,20181110181990,4,15,23,2,0,0,0
22578,20181110181990,5,17,23,1,0,0,0
22579,20181110181990,6,12,23,1,0,0,0
22580,20181110181993,1,85,19,2,60,0,0
22581,20181110181995,1,42,18,1,0,0,0
22582,20181110181995,2,43,20,2,0,0,0
22583,20181110181995,3,16,22,1,0,0,0
22584,20181110181995,5,14,22,2,0,0,0
22585,20181110182009,1,35,18,1,0,0,0
22586,20181110182009,2,35,20,2,0,0,0
22587,20181110182010,1,74,18,2,0,0,0
22588,20181110182010,2,76,20,1,0,0,0
22589,20181110182015,1,58,18,2,0,0,0
22590,20181110182015,2,59,20,1,0,0,0
22591,20181110182020,1,54,19,2,0,0,0
22592,20181110182023,1,16,18,1,0,0,0
22593,20181110182023,2,46,24,1,0,0,0
22594,20181110182023,3,43,29,1,0,0,0
22595,20181110182025,1,36,19,2,0,0,0
22596,20181110182026,1,52,19,1,0,0,0
22597,20181110182029,1,66,18,1,0,0,0
22598,20181110182029,2,50,20,2,0,0,0
22599,20181110182029,3,11,22,2,0,0,0
22600,20181110182029,4,56,25,2,0,0,0
22601,20181110182032,1,58,19,1,0,0,0
22602,20181110182033,1,41,18,1,0,0,0
22603,20181110182033,2,43,20,2,0,0,0
22604,20181110182033,3,13,22,2,0,0,0
22605,20181110182033,4,11,22,1,0,0,0
22606,20181110182035,1,53,18,2,0,0,0
22607,20181110182035,2,64,20,1,0,0,0
22608,20181110182037,1,34,18,1,0,0,0
22609,20181110182037,2,32,20,2,0,0,0
22610,20181110182037,3,3,22,1,0,0,0
22611,20181110182037,4,0,22,2,0,0,0
22612,20181110182040,1,35,18,1,0,0,0
22613,20181110182040,2,12,22,1,0,0,0
22614,20181110182040,3,9,22,1,0,0,0
22615,20181110182040,4,34,21,2,0,0,0
22616,20181110182041,1,26,19,1,0,0,0
22617,20181110182041,2,26,21,2,0,0,0
22618,20181110182047,1,36,19,2,0,0,0
22619,20181110182047,2,34,20,1,0,0,0
22620,20181110182047,3,7,22,2,0,0,0
22621,20181110182047,4,6,22,1,0,0,0
22622,20181110182052,1,71,19,1,0,0,0
22623,20181110182056,1,46,18,1,0,0,0
22624,20181110182056,2,46,20,2,0,0,0
22625,20181110182058,1,60,18,2,0,0,0
22626,20181110182058,2,60,20,1,0,0,0
22627,20181110182062,1,74,19,2,0,0,0
22628,20181110182062,2,57,28,1,0,0,0
22629,20181110182064,1,73,18,2,0,0,0
22630,20181110182064,2,77,20,1,0,0,0
22631,20181110182065,1,28,18,2,0,0,0
22632,20181110182065,2,28,20,1,0,0,0
22633,20181110182065,3,1,22,2,0,0,0
22634,20181110182065,4,0,22,1,0,0,0
22635,20181110182067,1,54,18,2,0,0,0
22636,20181110182067,2,76,24,2,0,0,0
22637,20181110182069,1,61,19,2,0,0,0
22638,20181110182071,1,27,19,2,0,0,0
22639,20181110182071,4,30,28,1,0,0,0
22640,20181110182074,1,56,18,1,0,0,0
22641,20181110182074,2,56,20,2,0,0,0
22642,20181110182079,1,60,19,1,0,0,0
22643,20181110182097,1,46,18,2,0,0,0
22644,20181110182097,2,9,22,1,0,0,0
22645,20181110182103,1,47,18,1,0,0,0
22646,20181110182103,2,45,20,2,0,0,0
22647,20181110182103,3,11,22,2,0,0,0
22648,20181110182103,4,13,22,1,0,0,0
22649,20181110182103,5,79,24,2,0,0,0
22650,20181110182104,1,68,19,2,0,0,0
22651,20181110182106,1,47,18,1,0,0,0
22652,20181110182106,2,75,24,2,0,0,0
22653,20181110182123,1,78,18,2,0,0,0
22654,20181110182123,2,79,20,1,0,0,0
22655,20181110182126,1,51,18,1,0,0,0
22656,20181110182126,2,63,26,1,0,0,0
22657,20181110182127,1,63,18,1,0,0,0
22658,20181110182127,2,64,20,2,0,0,0
22659,20181110182141,1,46,18,1,0,0,0
22660,20181110182141,2,49,20,2,0,0,0
22661,20181110182141,3,85,26,2,60,0,0
22662,20181110182141,5,17,40,2,0,0,0
22663,20181110182141,6,17,40,2,0,0,0
22664,20181110182141,7,14,40,1,0,0,0
22665,20181110182142,1,27,18,2,0,0,0
22666,20181110182142,2,28,20,1,0,0,0
22667,20181110182144,1,16,18,1,0,0,0
22668,20181110182144,2,51,24,2,0,0,0
22669,20181110182144,3,57,24,1,0,0,0
22670,20181110182144,5,18,25,2,0,0,0
22671,20181110182147,1,37,18,2,0,0,0
22672,20181110182147,2,35,20,1,0,0,0
22673,20181110182147,3,8,22,2,0,0,0
22674,20181110182147,4,5,22,2,0,0,0
22675,20181110182151,1,61,18,2,0,0,0
22676,20181110182151,2,41,26,2,0,0,0
22677,20181110182151,3,41,22,1,0,0,0
22678,20181110182151,4,61,20,1,0,0,0
22679,20181110182151,5,4,23,1,0,0,0
22680,20181110182151,6,2,23,2,0,0,0
22681,20181110182154,1,18,18,1,0,0,0
22682,20181110182154,2,28,24,1,0,0,0
22683,20181110182154,3,40,24,2,0,0,0
22684,20181110182154,4,4,25,1,0,0,0
22685,20181110182154,5,2,25,1,0,0,0
22686,20181110182158,1,64,18,2,0,0,0
22687,20181110182158,2,67,20,1,0,0,0
22688,20181110182161,1,62,18,1,0,0,0
22689,20181110182161,2,53,20,2,0,0,0
22690,20181110182170,1,65,18,1,0,0,0
22691,20181110182170,2,64,20,2,0,0,0
22692,20181110182172,1,65,18,2,0,0,0
22693,20181110182172,2,57,30,1,0,0,0
22694,20181110182173,1,30,19,1,0,0,0
22695,20181110182176,1,42,18,1,0,0,0
22696,20181110182176,2,71,24,1,0,0,0
22697,20181110182176,3,69,24,2,0,0,0
22698,20181110182176,4,21,22,1,0,0,0
22699,20181110182176,5,6,22,2,0,0,0
22700,20181110182188,1,48,18,2,0,0,0
22701,20181110182188,2,14,22,1,0,0,0
22702,20181110182196,1,35,18,2,0,0,0
22703,20181110182196,2,44,20,1,0,0,0
22704,20181110182196,3,6,22,1,0,0,0
22705,20181110182196,4,3,22,1,0,0,0
22706,20181110182199,1,33,18,1,0,0,0
22707,20181110182199,2,34,21,1,0,0,0
22708,20181110182203,1,38,18,1,0,0,0
22709,20181110182203,2,40,20,2,0,0,0
22710,20181110182203,3,14,22,1,0,0,0
22711,20181110182215,1,28,18,1,0,0,0
22712,20181110182215,2,28,20,2,0,0,0
22713,20181110182219,1,40,18,2,0,0,0
22714,20181110182219,2,34,20,1,0,0,0
22715,20181110182219,3,20,22,1,0,0,0
22716,20181110182219,4,16,22,2,0,0,0
22717,20181110182222,1,79,19,2,0,0,0
22718,20181110182223,1,47,18,2,0,0,0
22719,20181110182223,3,11,22,2,0,0,0
22720,20181110182223,4,8,22,1,0,0,0
22721,20181110182225,1,29,19,2,0,0,0
22722,20181110182225,2,56,28,2,0,0,0
22723,20181110182226,1,65,18,2,0,0,0
22724,20181110182226,2,26,22,1,0,0,0
22725,20181110182235,1,26,18,2,0,0,0
22726,20181110182235,2,34,25,2,0,0,0
22727,20181110182235,3,12,26,2,0,0,0
22728,20181110182235,4,12,26,2,0,0,0
22729,20181110182235,5,10,26,1,0,0,0
22730,20181110182235,6,7,26,1,0,0,0
22731,20181110182235,7,6,26,1,0,0,0
22732,20181110182238,1,23,19,2,0,0,0
22733,20181110182238,2,25,28,2,0,0,0
22734,20181110182241,1,44,18,1,0,0,0
22735,20181110182241,2,43,20,2,0,0,0
22736,20181110182241,3,16,22,1,0,0,0
22737,20181110182241,4,14,22,1,0,0,0
22738,20181110182246,1,66,19,2,0,0,0
22739,20181110182247,1,60,18,2,0,0,0
22740,20181110182247,2,60,20,1,0,0,0
22741,20181110182248,1,75,18,1,0,0,0
22742,20181110182248,2,63,20,2,0,0,0
22743,20181110182251,1,34,18,2,0,0,0
22744,20181110182251,2,35,20,1,0,0,0
22745,20181110182251,3,7,22,2,0,0,0
22746,20181110182252,1,60,18,1,0,0,0
22747,20181110182252,2,57,20,2,0,0,0
22748,20181110182252,3,25,22,2,0,0,0
22749,20181110182252,4,5,23,2,0,0,0
22750,20181110182258,1,55,18,2,0,0,0
22751,20181110182258,2,18,22,2,0,0,0
22752,20181110182259,1,27,18,2,0,0,0
22753,20181110182259,2,27,20,1,0,0,0
22754,20181110182266,1,39,18,2,0,0,0
22755,20181110182266,2,18,22,1,0,0,0
22756,20181110182268,1,70,19,2,0,0,0
22757,20181110182270,1,71,18,2,0,0,0
22758,20181110182270,2,74,20,1,0,0,0
22759,20181110182271,1,63,19,2,0,0,0
22760,20181110182283,1,48,18,2,0,0,0
22761,20181110182283,3,15,22,2,0,0,0
22762,20181110182283,4,12,22,1,0,0,0
22763,20181110182284,1,80,18,1,0,0,0
22764,20181110182287,1,18,18,1,0,0,0
22765,20181110182287,2,46,24,2,0,0,0
22766,20181110182287,3,46,24,1,0,0,0
22767,20181110182287,4,19,25,2,0,0,0
22768,20181110182295,1,47,18,1,0,0,0
22769,20181110182295,2,46,20,2,0,0,0
22770,20181110182295,3,18,22,2,0,0,0
22771,20181110182295,4,12,22,1,0,0,0
22772,20181110182297,1,63,18,2,0,0,0
22773,20181110182297,2,60,20,1,0,0,0
22774,20181110182302,1,30,19,2,0,0,0
22775,20181110182313,1,18,18,1,0,0,0
22776,20181110182313,2,40,24,2,0,0,0
22777,20181110182313,3,16,25,1,0,0,0
22778,20181110182313,4,15,25,1,0,0,0
22779,20181110182316,1,53,19,2,0,0,0
22780,20181110182320,1,32,18,2,0,0,0
22781,20181110182320,2,30,20,1,0,0,0
22782,20181110182321,1,37,19,1,0,0,0
22783,20181110182324,1,28,18,2,0,0,0
22784,20181110182324,2,28,20,1,0,0,0
22785,20181110182324,3,2,22,2,0,0,0
22786,20181110182324,4,1,22,1,0,0,0
22787,20181110182326,1,36,18,1,0,0,0
22788,20181110182326,2,37,20,2,0,0,0
22789,20181110182326,3,5,22,1,0,0,0
22790,20181110182334,1,62,18,2,0,0,0
22791,20181110182334,2,63,20,1,0,0,0
22792,20181110182334,3,31,22,1,0,0,0
22793,20181110182335,1,41,18,2,0,0,0
22794,20181110182335,2,45,20,1,0,0,0
22795,20181110182335,3,17,22,2,0,0,0
22796,20181110182338,1,74,18,1,0,0,0
22797,20181110182338,2,71,20,2,0,0,0
22798,20181110182347,1,65,19,1,0,0,0
22799,20181110182348,1,40,18,1,0,0,0
22800,20181110182348,2,43,20,2,0,0,0
22801,20181110182348,3,12,22,2,0,0,0
22802,20181110182348,4,9,22,2,0,0,0
22803,20181110182354,1,40,18,2,0,0,0
22804,20181110182354,2,40,20,1,0,0,0
22805,20181110182354,3,11,22,1,0,0,0
22806,20181110182354,4,7,22,2,0,0,0
22807,20181110182357,1,30,19,1,0,0,0
22808,20181110182357,2,28,21,2,0,0,0
22809,20181110182359,1,53,18,2,0,0,0
22810,20181110182359,2,48,20,1,0,0,0
22811,20181110182359,3,16,22,1,0,0,0
22812,20181110182362,1,78,19,2,0,0,0
22813,20181110182362,2,63,29,1,0,0,0
22814,20181110182365,1,69,18,2,0,0,0
22815,20181110182365,2,46,22,1,0,0,0
22816,20181110182368,1,69,18,2,0,0,0
22817,20181110182368,2,71,30,1,0,0,0
22818,20181110182372,1,59,19,1,0,0,0
22819,20181110182375,1,72,18,1,0,0,0
22820,20181110182375,2,58,20,2,0,0,0
22821,20181110182380,1,34,18,2,0,0,0
22822,20181110182380,2,35,20,1,0,0,0
22823,20181110182380,3,8,22,1,0,0,0
22824,20181110182380,4,7,22,2,0,0,0
22825,20181110182380,5,2,22,1,0,0,0
22826,20181110182383,1,65,18,1,0,0,0
22827,20181110182383,2,64,20,2,0,0,0
22828,20181110182383,3,33,22,1,0,0,0
22829,20181110182386,1,41,18,2,0,0,0
22830,20181110182386,2,15,22,2,0,0,0
22831,20181110182386,3,12,22,2,0,0,0
22832,20181110182386,4,10,22,1,0,0,0
22833,20181110182387,1,27,19,2,0,0,0
22834,20181110182395,1,64,18,2,0,0,0
22835,20181110182395,2,72,20,1,0,0,0
22836,20181110182397,1,63,19,2,0,0,0
22837,20181110182398,1,80,19,2,0,0,0
22838,20181110182399,1,69,18,2,0,0,0
22839,20181110182399,2,73,20,1,0,0,0
22840,20181110182403,1,55,19,1,0,0,0
22841,20181110182413,1,80,18,2,0,0,0
22842,20181110182413,2,80,20,1,0,0,0
22843,20181110182420,1,68,19,2,0,0,0
22844,20181110182427,1,73,18,2,0,0,0
22845,20181110182427,2,73,20,1,0,0,0
22846,20181110182435,1,55,18,1,0,0,0
22847,20181110182435,2,56,20,2,0,0,0
22848,20181110182444,1,76,19,1,0,0,0
22849,20181110182445,1,65,18,1,0,0,0
22850,20181110182445,2,52,20,2,0,0,0
22851,20181110182445,3,17,22,1,0,0,0
22852,20181110182450,1,25,18,2,0,0,0
22853,20181110182450,2,57,24,2,0,0,0
22854,20181110182450,3,59,24,1,0,0,0
22855,20181110182450,4,25,25,2,0,0,0
22856,20181110182457,1,63,19,2,0,0,0
22857,20181110182457,2,44,22,1,0,0,0
22858,20181110182457,3,45,22,1,0,0,0
22859,20181110182459,1,43,18,2,0,0,0
22860,20181110182459,2,44,20,1,0,0,0
22861,20181110182459,3,8,22,2,0,0,0
22862,20181110182460,1,36,18,2,0,0,0
22863,20181110182460,2,40,20,1,0,0,0
22864,20181110182460,3,8,22,2,0,0,0
22865,20181110182460,4,5,22,2,0,0,0
22866,20181110182460,5,9,22,1,0,0,0
22867,20181110182461,1,70,18,1,0,0,0
22868,20181110182461,2,23,22,2,0,0,0
22869,20181110182466,1,71,18,2,0,0,0
22870,20181110182466,2,79,20,1,0,0,0
22871,20181110182466,3,34,22,2,0,0,0
22872,20181110182466,4,13,23,2,0,0,0
22873,20181110182466,5,11,23,1,0,0,0
22874,20181110182466,6,5,23,1,0,0,0
22875,20181110182473,1,54,18,1,0,0,0
22876,20181110182473,2,55,20,2,0,0,0
22877,20181110182475,1,75,19,2,0,0,0
22878,20181110182493,1,62,18,2,0,0,0
22879,20181110182493,2,68,20,1,0,0,0
22880,20181110182494,1,64,18,2,0,0,0
22881,20181110182494,2,13,23,2,0,0,0
22882,20181110182494,3,7,23,1,0,0,0
22883,20181110182496,1,24,19,1,0,0,0
22884,20181110182497,1,76,19,1,0,0,0
22885,20181110182503,1,22,18,2,0,0,0
22886,20181110182503,2,21,20,1,0,0,0
22887,20181110182503,3,2,40,1,0,0,0
22888,20181110182506,1,48,18,1,0,0,0
22889,20181110182506,2,43,20,2,0,0,0
22890,20181110182506,3,17,22,1,0,0,0
22891,20181110182506,4,15,22,2,0,0,0
22892,20181110182506,5,13,22,1,0,0,0
22893,20181110182506,6,11,22,2,0,0,0
22894,20181110182507,1,55,18,2,0,0,0
22895,20181110182507,2,55,20,1,0,0,0
22896,20181110182507,3,17,22,1,0,0,0
22897,20181110182509,1,77,18,2,0,0,0
22898,20181110182509,2,70,20,1,0,0,0
22899,20181110182510,1,68,18,1,0,0,0
22900,20181110182510,2,68,20,2,0,0,0
22901,20181110182510,3,85,26,2,60,0,0
22902,20181110182515,1,59,19,2,0,0,0
22903,20181110182518,1,60,19,1,0,0,0
22904,20181110182522,1,45,18,1,0,0,0
22905,20181110182522,2,46,20,2,0,0,0
22906,20181110182522,3,20,22,2,0,0,0
22907,20181110182524,1,42,18,2,0,0,0
22908,20181110182524,2,54,20,1,0,0,0
22909,20181110182524,3,14,22,2,0,0,0
22910,20181110182524,4,12,22,1,0,0,0
22911,20181110182524,5,12,22,2,0,0,0
22912,20181110182524,6,3,22,1,0,0,0
22913,20181110182526,1,53,19,1,0,0,0
22914,20181110182528,1,63,18,2,0,0,0
22915,20181110182528,2,85,24,2,60,0,0
22916,20181110182535,1,57,18,1,0,0,0
22917,20181110182535,2,54,20,2,0,0,0
22918,20181110182536,1,36,18,2,0,0,0
22919,20181110182536,2,15,22,2,0,0,0
22920,20181110182536,3,11,22,1,0,0,0
22921,20181110182536,4,8,22,1,0,0,0
22922,20181110182543,1,27,18,1,0,0,0
22923,20181110182543,2,28,20,2,0,0,0
22924,20181110182543,3,4,22,1,0,0,0
22925,20181110182543,4,2,22,1,0,0,0
22926,20181110182543,5,0,22,1,0,0,0
22927,20181110182544,1,49,18,1,0,0,0
22928,20181110182544,2,12,22,1,0,0,0
22929,20181110182546,1,67,18,1,0,0,0
22930,20181110182546,2,62,20,2,0,0,0
22931,20181111180033,1,80,19,2,0,0,0
22932,20181111180034,1,31,18,2,0,0,0
22933,20181111180034,2,31,20,1,0,0,0
22934,20181111180034,3,2,22,2,0,0,0
22935,20181111180034,4,0,22,1,0,0,0
22936,20181111180057,1,30,19,1,0,0,0
22937,20181111180064,1,40,19,2,0,0,0
22938,20181111180512,1,65,18,2,0,0,0
22939,20181111180512,2,68,20,1,0,0,0
22940,20181111180520,1,80,19,1,0,0,0
22941,20181111180541,1,69,19,1,0,0,0
22942,20181111180575,1,69,19,2,0,0,0
22943,20181111180580,1,66,18,1,0,0,0
22944,20181111180580,2,63,20,2,0,0,0
22945,20181111180636,1,85,19,1,60,0,0
22946,20181111180657,1,43,18,2,0,0,0
22947,20181111180657,2,42,20,1,0,0,0
22948,20181111180657,3,14,22,2,0,0,0
22949,20181111180657,4,12,22,2,0,0,0
22950,20181111180683,1,78,19,2,0,0,0
22951,20181111180781,1,85,19,2,60,0,0
22952,20181111180795,1,74,19,1,0,0,0
22953,20181111180803,1,47,18,1,0,0,0
22954,20181111180803,2,40,20,2,0,0,0
22955,20181111180803,3,14,22,1,0,0,0
22956,20181111180803,4,9,22,1,0,0,0
22957,20181111180803,5,6,22,2,0,0,0
22958,20181111180893,1,65,18,2,0,0,0
22959,20181111180893,2,70,21,1,0,0,0
22960,20181111180964,1,53,18,1,0,0,0
22961,20181111180964,2,48,20,2,0,0,0
22962,20181111180964,3,17,22,1,0,0,0
22963,20181111180964,4,14,22,2,0,0,0
22964,20181111180965,1,85,19,2,60,0,0
22965,20181111180985,1,51,18,1,0,0,0
22966,20181111180985,2,53,20,2,0,0,0
22967,20181111180985,3,22,22,2,0,0,0
22968,20181111180985,4,17,22,2,0,0,0
22969,20181111180991,1,57,18,2,0,0,0
22970,20181111180991,2,55,20,1,0,0,0
22971,20181111181003,1,29,18,1,0,0,0
22972,20181111181003,2,29,20,2,0,0,0
22973,20181111181003,3,4,22,2,0,0,0
22974,20181111181003,4,1,22,1,0,0,0
22975,20181111181028,1,64,19,1,0,0,0
22976,20181111181061,1,58,18,2,0,0,0
22977,20181111181061,2,63,20,1,0,0,0
22978,20181111181078,1,65,19,1,0,0,0
22979,20181111181082,1,65,18,2,0,0,0
22980,20181111181082,2,66,20,1,0,0,0
22981,20181111181109,1,37,18,2,0,0,0
22982,20181111181109,2,40,20,1,0,0,0
22983,20181111181109,3,5,22,1,0,0,0
22984,20181111181109,4,3,22,2,0,0,0
22985,20181111181146,1,72,19,1,0,0,0
22986,20181111181162,1,72,19,1,0,0,0
22987,20181111181199,1,67,19,2,0,0,0
22988,20181111181199,2,45,22,2,0,0,0
22989,20181111181199,3,1,23,1,0,0,0
22990,20181111181200,1,28,19,2,0,0,0
22991,20181111181215,1,70,18,2,0,0,0
22992,20181111181215,2,33,22,2,0,0,0
22993,20181111181216,1,68,19,1,0,0,0
22994,20181111181218,1,32,18,2,0,0,0
22995,20181111181218,2,41,20,1,0,0,0
22996,20181111181237,1,43,19,1,0,0,0
22997,20181111181237,2,14,22,2,0,0,0
22998,20181111181237,3,9,22,2,0,0,0
22999,20181111181277,1,56,18,1,0,0,0
23000,20181111181277,2,50,20,2,0,0,0
23001,20181111181302,1,78,18,2,0,0,0
23002,20181111181302,2,80,20,1,0,0,0
23003,20181111181329,1,32,18,2,0,0,0
23004,20181111181329,2,34,20,1,0,0,0
23005,20181111181329,3,0,22,2,0,0,0
23006,20181111181367,1,80,18,1,0,0,0
23007,20181111181367,2,72,20,2,0,0,0
23008,20181111181371,1,57,19,1,0,0,0
23009,20181111181376,1,50,18,2,0,0,0
23010,20181111181376,2,59,20,1,0,0,0
23011,20181111181376,3,15,22,2,0,0,0
23012,20181111181376,4,12,22,1,0,0,0
23013,20181111181379,1,34,18,2,0,0,0
23014,20181111181379,2,9,22,1,0,0,0
23015,20181111181379,3,7,22,2,0,0,0
23016,20181111181379,4,5,22,1,0,0,0
23017,20181111181381,1,85,18,2,60,0,0
23018,20181111181381,2,68,22,1,0,0,0
23019,20181111181381,3,34,23,1,0,0,0
23020,20181111181381,4,14,26,2,0,0,0
23021,20181111181417,1,78,18,2,0,0,0
23022,20181111181417,2,79,20,1,0,0,0
23023,20181111181433,1,76,18,2,0,0,0
23024,20181111181433,2,78,20,1,0,0,0
23025,20181111181444,1,33,19,1,0,0,0
23026,20181111181444,2,30,21,2,0,0,0
23027,20181111181456,1,71,19,2,0,0,0
23028,20181111181489,1,85,19,2,60,0,0
23029,20181111181491,1,26,19,2,0,0,0
23030,20181111181541,1,39,18,2,0,0,0
23031,20181111181541,2,41,20,1,0,0,0
23032,20181111181541,3,10,22,2,0,0,0
23033,20181111181541,4,8,22,1,0,0,0
23034,20181111181541,5,4,22,1,0,0,0
23035,20181111181544,1,55,18,1,0,0,0
23036,20181111181544,2,46,20,2,0,0,0
23037,20181111181586,1,44,19,2,0,0,0
23038,20181111181587,1,54,19,2,0,0,0
23039,20181111181595,1,27,18,1,0,0,0
23040,20181111181595,2,51,24,1,0,0,0
23041,20181111181652,1,41,18,1,0,0,0
23042,20181111181652,2,42,20,2,0,0,0
23043,20181111181652,3,13,22,1,0,0,0
23044,20181111181652,4,10,22,2,0,0,0
23045,20181111181652,5,8,22,2,0,0,0
23046,20181111181652,6,2,22,1,0,0,0
23047,20181111181664,1,42,18,1,0,0,0
23048,20181111181664,2,41,20,2,0,0,0
23049,20181111181664,3,6,22,2,0,0,0
23050,20181111181664,4,11,22,1,0,0,0
23051,20181111181664,5,12,40,1,0,0,0
23052,20181111181674,1,58,19,1,0,0,0
23053,20181111181677,1,63,18,2,0,0,0
23054,20181111181677,2,63,20,1,0,0,0
23055,20181111181683,1,39,18,2,0,0,0
23056,20181111181683,2,45,20,1,0,0,0
23057,20181111181683,3,12,22,1,0,0,0
23058,20181111181683,4,8,22,1,0,0,0
23059,20181111181733,1,85,19,2,60,0,0
23060,20181111181792,1,73,18,1,0,0,0
23061,20181111181792,2,69,20,2,0,0,0
23062,20181111181806,1,29,18,2,0,0,0
23063,20181111181806,2,31,20,1,0,0,0
23064,20181111181806,3,3,22,2,0,0,0
23065,20181111181806,4,1,22,2,0,0,0
23066,20181111181840,1,22,18,1,0,0,0
23067,20181111181840,2,20,30,2,0,0,0
23068,20181111181840,3,1,22,2,0,0,0
23069,20181111181840,4,0,22,1,0,0,0
23070,20181111181882,1,80,19,1,0,0,0
23071,20181111181930,1,19,18,1,0,0,0
23072,20181111181930,2,46,24,1,0,0,0
23073,20181111181930,3,42,24,2,0,0,0
23074,20181111181930,4,15,25,2,0,0,0
23075,20181111181934,1,55,18,1,0,0,0
23076,20181111181934,2,54,20,2,0,0,0
23077,20181111181934,3,11,22,2,0,0,0
23078,20181111181934,4,14,22,1,0,0,0
23079,20181111181951,1,63,19,1,0,0,0
23080,20181111181980,1,37,18,2,0,0,0
23081,20181111181980,2,37,20,1,0,0,0
23082,20181111181980,3,7,22,2,0,0,0
23083,20181111181980,4,5,22,2,0,0,0
23084,20181111181980,5,2,22,2,0,0,0
23085,20181111181985,1,71,18,2,0,0,0
23086,20181111181985,2,73,20,1,0,0,0
23087,20181111181998,1,37,19,1,0,0,0
23088,20181111182047,1,49,18,2,0,0,0
23089,20181111182047,2,16,22,1,0,0,0
23090,20181111182047,3,11,22,2,0,0,0
23091,20181111182057,1,44,18,2,0,0,0
23092,20181111182057,2,1,22,1,0,0,0
23093,20181111182057,3,43,21,1,0,0,0
23094,20181111182092,1,59,19,2,0,0,0
23095,20181111182154,1,71,19,2,0,0,0
23096,20181111182223,1,65,18,1,0,0,0
23097,20181111182223,2,60,20,2,0,0,0
23098,20181111182244,1,40,18,2,0,0,0
23099,20181111182244,2,38,21,2,0,0,0
23100,20181111182244,3,2,22,2,0,0,0
23101,20181111182263,1,55,18,1,0,0,0
23102,20181111182263,2,48,20,2,0,0,0
23103,20181111182263,3,15,22,2,0,0,0
23104,20181111182263,4,18,22,1,0,0,0
23105,20181111182280,1,47,18,1,0,0,0
23106,20181111182280,2,43,20,2,0,0,0
23107,20181111182280,3,15,22,1,0,0,0
23108,20181111182280,4,15,22,1,0,0,0
23109,20181111182280,5,0,22,1,0,0,0
23110,20181111182292,1,59,18,1,0,0,0
23111,20181111182292,2,64,20,2,0,0,0
23112,20181111182292,4,24,22,1,0,0,0
23113,20181111182292,5,23,22,2,0,0,0
23114,20181111182302,1,57,18,2,0,0,0
23115,20181111182302,2,20,23,1,0,0,0
23116,20181111182331,1,23,19,2,0,0,0
23117,20181111182374,1,77,18,1,0,0,0
23118,20181111182374,2,77,20,2,0,0,0
23119,20181111182390,1,31,19,1,0,0,0
23120,20181111182426,1,44,18,2,0,0,0
23121,20181111182426,2,45,20,1,0,0,0
23122,20181111182426,4,13,22,1,0,0,0
23123,20181111182426,5,11,22,1,0,0,0
23124,20181111182426,6,5,22,2,0,0,0
23125,20181111182426,7,9,22,1,0,0,0
23126,20181111182426,8,23,26,2,0,0,0
23127,20181111182446,1,69,18,1,0,0,0
23128,20181111182446,2,68,20,2,0,0,0
23129,20181111182475,1,33,18,2,0,0,0
23130,20181111182475,2,36,20,1,0,0,0
23131,20181111182475,3,2,22,2,0,0,0
23132,20181111182487,1,68,18,2,0,0,0
23133,20181111182487,2,78,20,1,0,0,0
23134,20181111182487,3,3,23,2,0,0,0
23135,20181111182487,4,8,23,1,0,0,0
23136,20181111182497,1,15,18,1,0,0,0
23137,20181111182497,2,44,24,1,0,0,0
23138,20181111182497,3,11,25,1,0,0,0
23139,20181111182497,4,8,25,2,0,0,0
23140,20181111182497,5,2,25,2,0,0,0
23141,20181111182497,6,34,24,2,0,0,0
23142,20181209180509,1,66,19,2,0,0,0
23143,20181209180705,1,80,19,2,0,0,0
23144,20181209181278,1,78,18,2,0,0,0
23145,20181209181278,2,80,20,1,0,0,0
23146,20181209181825,1,65,19,1,0,0,0
23147,20181209182049,1,66,19,1,0,0,0
23148,20181209182121,1,42,18,2,0,0,0
23149,20181209182121,2,39,20,1,0,0,0
23150,20181209182121,3,15,22,1,0,0,0
23151,20181209182121,5,13,22,1,0,0,0
23152,20181209182224,1,64,18,1,0,0,0
23153,20181209182224,2,43,22,1,0,0,0
23154,20181209182224,3,4,23,2,0,0,0
23155,20181209182224,4,9,23,2,0,0,0
23156,20181210180100,1,38,18,2,0,0,0
23157,20181210180100,2,52,20,1,0,0,0
23158,20181210180100,3,2,22,1,0,0,0
23159,20181210180509,1,77,19,2,0,0,0
23160,20181210180572,1,43,18,2,0,0,0
23161,20181210180572,2,42,20,1,0,0,0
23162,20181210180572,3,15,22,1,0,0,0
23163,20181210180572,4,24,22,1,0,0,0
23164,20181210180572,5,11,22,2,0,0,0
23165,20181210180572,6,12,22,2,0,0,0
23166,20181210180576,1,80,19,2,0,0,0
